ID	PRIMER	ERROR
SRR1383456.318	IGHM	0.6666666666666667
SRR1383456.320	IGHA	0.0
SRR1383456.321	IGHG	0.0
SRR1383456.325	IGHG	0.0
SRR1383456.327	IGHD	0.5555555555555556
SRR1383456.328	IGHM	0.4444444444444444
SRR1383456.331	IGHA	0.0
SRR1383456.332	IGHM	0.5555555555555556
SRR1383456.333	IGHA	0.0
SRR1383456.334	IGHA	0.0
SRR1383456.335	IGHA	0.4444444444444444
SRR1383456.337	IGHG	0.0
SRR1383456.329	IGHG	0.7777777777777778
SRR1383456.340	IGHA	0.0
SRR1383456.341	IGHD	0.7222222222222222
SRR1383456.344	IGHA	0.0
SRR1383456.343	IGHA	0.0
SRR1383456.345	IGHA	0.0
SRR1383456.346	IGHG	0.0
SRR1383456.347	IGHA	0.0
SRR1383456.349	IGHG	0.0
SRR1383456.350	IGHA	0.0
SRR1383456.348	IGHG	0.0
SRR1383456.353	IGHD	0.0
SRR1383456.354	IGHG	0.0
SRR1383456.352	IGHG	0.0
SRR1383456.363	IGHA	0.0
SRR1383456.364	IGHA	0.0
SRR1383456.356	IGHD	0.0
SRR1383456.360	IGHG	0.6666666666666667
SRR1383456.355	IGHD	0.0
SRR1383456.365	IGHM	0.0
SRR1383456.375	IGHG	0.0
SRR1383456.376	IGHA	0.0
SRR1383456.373	IGHA	0.0
SRR1383456.377	IGHD	0.0
SRR1383456.383	IGHA	0.0
SRR1383456.381	IGHD	0.5555555555555556
SRR1383456.379	IGHM	0.5
SRR1383456.384	IGHG	0.0
SRR1383456.386	IGHD	0.0
SRR1383456.392	IGHG	0.0
SRR1383456.390	IGHE	0.16666666666666663
SRR1383456.391	IGHG	0.0
SRR1383456.393	IGHG	0.05555555555555558
SRR1383456.389	IGHM	0.0
SRR1383456.394	IGHA	0.0
SRR1383456.395	IGHA	0.0
SRR1383456.396	IGHA	0.0
SRR1383456.397	IGHG	0.0
SRR1383456.400	IGHM	0.0
SRR1383456.399	IGHG	0.0
SRR1383456.401	IGHG	0.0
SRR1383456.402	IGHA	0.0
SRR1383456.403	IGHG	0.0
SRR1383456.404	IGHA	0.0
SRR1383456.409	IGHA	0.0
SRR1383456.405	IGHE	0.0
SRR1383456.406	IGHA	0.05555555555555558
SRR1383456.407	IGHA	0.0
SRR1383456.410	IGHA	0.2777777777777778
SRR1383456.413	IGHA	0.0
SRR1383456.415	IGHM	0.0
SRR1383456.412	IGHG	0.0
SRR1383456.418	IGHA	0.0
SRR1383456.416	IGHG	0.0
SRR1383456.417	IGHD	0.05555555555555558
SRR1383456.421	IGHG	0.0
SRR1383456.420	IGHM	0.16666666666666663
SRR1383456.427	IGHA	0.0
SRR1383456.426	IGHA	0.0
SRR1383456.428	IGHG	0.0
SRR1383456.430	IGHA	0.05555555555555558
SRR1383456.431	IGHG	0.0
SRR1383456.433	IGHA	0.0
SRR1383456.434	IGHM	0.0
SRR1383456.432	IGHA	0.05555555555555558
SRR1383456.440	IGHA	0.0
SRR1383456.435	IGHG	0.0
SRR1383456.438	IGHG	0.4444444444444444
SRR1383456.439	IGHG	0.0
SRR1383456.444	IGHA	0.0
SRR1383456.447	IGHM	0.0
SRR1383456.448	IGHA	0.0
SRR1383456.453	IGHD	0.0
SRR1383456.450	IGHG	0.0
SRR1383456.451	IGHA	0.0
SRR1383456.454	IGHD	0.6666666666666667
SRR1383456.456	IGHA	0.0
SRR1383456.461	IGHA	0.0
SRR1383456.458	IGHG	0.0
SRR1383456.457	IGHM	0.0
SRR1383456.462	IGHA	0.4444444444444444
SRR1383456.460	IGHA	0.0
SRR1383456.463	IGHG	0.7222222222222222
SRR1383456.464	IGHA	0.2222222222222222
SRR1383456.465	IGHG	0.0
SRR1383456.467	IGHG	0.0
SRR1383456.471	IGHA	0.0
SRR1383456.469	IGHM	0.7222222222222222
SRR1383456.468	IGHA	0.33333333333333337
SRR1383456.476	IGHE	0.0
SRR1383456.472	IGHG	0.0
SRR1383456.477	IGHA	0.0
SRR1383456.479	IGHG	0.0
SRR1383456.474	IGHA	0.0
SRR1383456.480	IGHA	0.0
SRR1383456.478	IGHG	0.0
SRR1383456.481	IGHA	0.0
SRR1383456.482	IGHA	0.0
SRR1383456.483	IGHG	0.0
SRR1383456.485	IGHG	0.0
SRR1383456.490	IGHG	0.0
SRR1383456.486	IGHM	0.0
SRR1383456.488	IGHG	0.0
SRR1383456.492	IGHM	0.0
SRR1383456.493	IGHA	0.0
SRR1383456.494	IGHG	0.0
SRR1383456.495	IGHA	0.0
SRR1383456.498	IGHA	0.0
SRR1383456.497	IGHM	0.5555555555555556
SRR1383456.496	IGHA	0.0
SRR1383456.501	IGHG	0.0
SRR1383456.505	IGHA	0.05555555555555558
SRR1383456.499	IGHG	0.0
SRR1383456.508	IGHD	0.0
SRR1383456.504	IGHD	0.38888888888888884
SRR1383456.510	IGHA	0.0
SRR1383456.511	IGHA	0.0
SRR1383456.512	IGHA	0.0
SRR1383456.513	IGHA	0.0
SRR1383456.515	IGHG	0.0
SRR1383456.516	IGHA	0.0
SRR1383456.517	IGHG	0.0
SRR1383456.521	IGHG	0.0
SRR1383456.518	IGHA	0.5
SRR1383456.520	IGHG	0.0
SRR1383456.522	IGHG	0.0
SRR1383456.523	IGHA	0.33333333333333337
SRR1383456.524	IGHD	0.0
SRR1383456.526	IGHD	0.0
SRR1383456.525	IGHA	0.0
SRR1383456.528	IGHA	0.0
SRR1383456.529	IGHA	0.0
SRR1383456.530	IGHA	0.0
SRR1383456.527	IGHM	0.5555555555555556
SRR1383456.531	IGHA	0.05555555555555558
SRR1383456.536	IGHA	0.0
SRR1383456.535	IGHA	0.0
SRR1383456.537	IGHM	0.0
SRR1383456.541	IGHA	0.0
SRR1383456.540	IGHA	0.0
SRR1383456.544	IGHG	0.0
SRR1383456.542	IGHG	0.0
SRR1383456.549	IGHM	0.16666666666666663
SRR1383456.546	IGHE	0.0
SRR1383456.555	IGHG	0.0
SRR1383456.548	IGHG	0.0
SRR1383456.553	IGHA	0.0
SRR1383456.550	IGHA	0.4444444444444444
SRR1383456.557	IGHG	0.05555555555555558
SRR1383456.554	IGHA	0.0
SRR1383456.558	IGHG	0.0
SRR1383456.563	IGHA	0.0
SRR1383456.560	IGHA	0.0
SRR1383456.562	IGHE	0.11111111111111116
SRR1383456.566	IGHA	0.0
SRR1383456.565	IGHA	0.0
SRR1383456.568	IGHA	0.0
SRR1383456.572	IGHM	0.0
SRR1383456.577	IGHG	0.0
SRR1383456.574	IGHA	0.16666666666666663
SRR1383456.580	IGHA	0.0
SRR1383456.575	IGHG	0.0
SRR1383456.579	IGHA	0.0
SRR1383456.585	IGHG	0.05555555555555558
SRR1383456.581	IGHM	0.5555555555555556
SRR1383456.584	IGHM	0.0
SRR1383456.586	IGHA	0.0
SRR1383456.590	IGHG	0.0
SRR1383456.588	IGHA	0.0
SRR1383456.589	IGHG	0.0
SRR1383456.591	IGHG	0.0
SRR1383456.593	IGHD	0.0
SRR1383456.594	IGHA	0.05555555555555558
SRR1383456.599	IGHA	0.0
SRR1383456.603	IGHG	0.0
SRR1383456.601	IGHG	0.0
SRR1383456.604	IGHA	0.0
SRR1383456.602	IGHA	0.0
SRR1383456.610	IGHA	0.0
SRR1383456.607	IGHA	0.0
SRR1383456.611	IGHG	0.0
SRR1383456.613	IGHA	0.4444444444444444
SRR1383456.614	IGHG	0.0
SRR1383456.623	IGHA	0.0
SRR1383456.622	IGHA	0.0
SRR1383456.620	IGHM	0.5555555555555556
SRR1383456.624	IGHA	0.0
SRR1383456.625	IGHG	0.0
SRR1383456.627	IGHA	0.5
SRR1383456.629	IGHA	0.11111111111111116
SRR1383456.628	IGHD	0.7222222222222222
SRR1383456.633	IGHA	0.2777777777777778
SRR1383456.632	IGHA	0.0
SRR1383456.634	IGHE	0.0
SRR1383456.635	IGHG	0.0
SRR1383456.637	IGHA	0.0
SRR1383456.644	IGHE	0.0
SRR1383456.645	IGHG	0.7222222222222222
SRR1383456.643	IGHG	0.0
SRR1383456.642	IGHA	0.0
SRR1383456.648	IGHG	0.0
SRR1383456.649	IGHA	0.38888888888888884
SRR1383456.647	IGHA	0.0
SRR1383456.653	IGHA	0.0
SRR1383456.650	IGHA	0.0
SRR1383456.652	IGHD	0.0
SRR1383456.657	IGHG	0.8333333333333334
SRR1383456.655	IGHA	0.5
SRR1383456.658	IGHG	0.0
SRR1383456.660	IGHG	0.0
SRR1383456.664	IGHG	0.0
SRR1383456.659	IGHA	0.16666666666666663
SRR1383456.665	IGHA	0.0
SRR1383456.663	IGHA	0.0
SRR1383456.668	IGHG	0.0
SRR1383456.670	IGHG	0.0
SRR1383456.673	IGHA	0.0
SRR1383456.669	IGHG	0.0
SRR1383456.672	IGHA	0.0
SRR1383456.671	IGHA	0.0
SRR1383456.675	IGHA	0.05555555555555558
SRR1383456.677	IGHG	0.0
SRR1383456.684	IGHD	0.0
SRR1383456.680	IGHA	0.0
SRR1383456.682	IGHA	0.0
SRR1383456.683	IGHG	0.0
SRR1383456.681	IGHA	0.0
SRR1383456.686	IGHA	0.0
SRR1383456.689	IGHA	0.0
SRR1383456.691	IGHA	0.0
SRR1383456.685	IGHA	0.0
SRR1383456.694	IGHG	0.0
SRR1383456.696	IGHG	0.0
SRR1383456.695	IGHA	0.0
SRR1383456.697	IGHA	0.0
SRR1383456.698	IGHA	0.0
SRR1383456.699	IGHG	0.0
SRR1383456.700	IGHG	0.0
SRR1383456.701	IGHA	0.0
SRR1383456.704	IGHA	0.05555555555555558
SRR1383456.703	IGHE	0.05555555555555558
SRR1383456.706	IGHG	0.0
SRR1383456.710	IGHA	0.0
SRR1383456.709	IGHM	0.0
SRR1383456.714	IGHM	0.0
SRR1383456.721	IGHG	0.0
SRR1383456.712	IGHA	0.0
SRR1383456.715	IGHA	0.0
SRR1383456.720	IGHA	0.2777777777777778
SRR1383456.723	IGHA	0.33333333333333337
SRR1383456.725	IGHG	0.0
SRR1383456.722	IGHG	0.0
SRR1383456.726	IGHE	0.11111111111111116
SRR1383456.729	IGHG	0.0
SRR1383456.736	IGHA	0.0
SRR1383456.731	IGHA	0.0
SRR1383456.734	IGHA	0.0
SRR1383456.732	IGHA	0.4444444444444444
SRR1383456.739	IGHM	0.6666666666666667
SRR1383456.741	IGHM	0.0
SRR1383456.740	IGHG	0.0
SRR1383456.745	IGHG	0.0
SRR1383456.744	IGHG	0.0
SRR1383456.747	IGHA	0.0
SRR1383456.750	IGHD	0.0
SRR1383456.743	IGHA	0.33333333333333337
SRR1383456.749	IGHD	0.0
SRR1383456.759	IGHA	0.5555555555555556
SRR1383456.754	IGHG	0.0
SRR1383456.758	IGHG	0.0
SRR1383456.756	IGHA	0.0
SRR1383456.767	IGHG	0.0
SRR1383456.761	IGHG	0.0
SRR1383456.769	IGHG	0.0
SRR1383456.766	IGHA	0.0
SRR1383456.771	IGHA	0.6666666666666667
SRR1383456.773	IGHM	0.0
SRR1383456.776	IGHG	0.6666666666666667
SRR1383456.779	IGHA	0.0
SRR1383456.774	IGHA	0.0
SRR1383456.777	IGHM	0.7222222222222222
SRR1383456.783	IGHA	0.0
SRR1383456.785	IGHA	0.0
SRR1383456.788	IGHA	0.0
SRR1383456.789	IGHE	0.0
SRR1383456.787	IGHM	0.7222222222222222
SRR1383456.790	IGHA	0.0
SRR1383456.793	IGHA	0.0
SRR1383456.795	IGHA	0.0
SRR1383456.797	IGHA	0.2777777777777778
SRR1383456.798	IGHA	0.0
SRR1383456.801	IGHA	0.0
SRR1383456.800	IGHD	0.0
SRR1383456.802	IGHG	0.0
SRR1383456.805	IGHD	0.0
SRR1383456.811	IGHG	0.2222222222222222
SRR1383456.799	IGHG	0.0
SRR1383456.808	IGHA	0.0
SRR1383456.809	IGHG	0.5
SRR1383456.810	IGHA	0.0
SRR1383456.812	IGHA	0.0
SRR1383456.813	IGHG	0.0
SRR1383456.814	IGHA	0.0
SRR1383456.818	IGHA	0.0
SRR1383456.817	IGHG	0.0
SRR1383456.820	IGHM	0.0
SRR1383456.819	IGHG	0.0
SRR1383456.821	IGHG	0.0
SRR1383456.826	IGHA	0.0
SRR1383456.825	IGHA	0.2777777777777778
SRR1383456.824	IGHA	0.0
SRR1383456.827	IGHG	0.05555555555555558
SRR1383456.830	IGHG	0.0
SRR1383456.832	IGHA	0.0
SRR1383456.834	IGHA	0.4444444444444444
SRR1383456.838	IGHG	0.0
SRR1383456.833	IGHD	0.0
SRR1383456.837	IGHG	0.0
SRR1383456.836	IGHA	0.0
SRR1383456.839	IGHG	0.0
SRR1383456.841	IGHG	0.0
SRR1383456.840	IGHG	0.0
SRR1383456.845	IGHA	0.5555555555555556
SRR1383456.843	IGHM	0.2222222222222222
SRR1383456.842	IGHG	0.0
SRR1383456.848	IGHG	0.0
SRR1383456.846	IGHG	0.0
SRR1383456.851	IGHA	0.0
SRR1383456.850	IGHA	0.0
SRR1383456.849	IGHA	0.0
SRR1383456.852	IGHG	0.0
SRR1383456.856	IGHA	0.0
SRR1383456.853	IGHA	0.0
SRR1383456.858	IGHA	0.05555555555555558
SRR1383456.860	IGHG	0.0
SRR1383456.861	IGHG	0.0
SRR1383456.863	IGHG	0.0
SRR1383456.862	IGHG	0.0
SRR1383456.867	IGHG	0.4444444444444444
SRR1383456.864	IGHD	0.0
SRR1383456.872	IGHG	0.7222222222222222
SRR1383456.868	IGHA	0.0
SRR1383456.876	IGHG	0.0
SRR1383456.873	IGHA	0.0
SRR1383456.874	IGHG	0.0
SRR1383456.881	IGHD	0.0
SRR1383456.879	IGHA	0.0
SRR1383456.883	IGHA	0.4444444444444444
SRR1383456.889	IGHD	0.0
SRR1383456.882	IGHG	0.0
SRR1383456.884	IGHA	0.0
SRR1383456.890	IGHG	0.0
SRR1383456.891	IGHA	0.0
SRR1383456.897	IGHA	0.0
SRR1383456.893	IGHG	0.0
SRR1383456.903	IGHG	0.0
SRR1383456.901	IGHG	0.2777777777777778
SRR1383456.895	IGHA	0.0
SRR1383456.906	IGHG	0.0
SRR1383456.907	IGHG	0.0
SRR1383456.905	IGHG	0.0
SRR1383456.911	IGHA	0.0
SRR1383456.910	IGHG	0.0
SRR1383456.914	IGHG	0.5555555555555556
SRR1383456.913	IGHA	0.7777777777777778
SRR1383456.917	IGHA	0.0
SRR1383456.909	IGHA	0.05555555555555558
SRR1383456.915	IGHG	0.05555555555555558
SRR1383456.920	IGHA	0.0
SRR1383456.921	IGHG	0.0
SRR1383456.923	IGHG	0.0
SRR1383456.924	IGHG	0.0
SRR1383456.925	IGHG	0.0
SRR1383456.927	IGHA	0.0
SRR1383456.926	IGHA	0.0
SRR1383456.928	IGHG	0.0
SRR1383456.932	IGHG	0.0
SRR1383456.929	IGHG	0.0
SRR1383456.933	IGHG	0.0
SRR1383456.935	IGHG	0.0
SRR1383456.934	IGHA	0.0
SRR1383456.936	IGHG	0.0
SRR1383456.937	IGHG	0.0
SRR1383456.942	IGHD	0.0
SRR1383456.945	IGHA	0.2777777777777778
SRR1383456.938	IGHG	0.2222222222222222
SRR1383456.941	IGHG	0.0
SRR1383456.943	IGHA	0.5555555555555556
SRR1383456.939	IGHA	0.0
SRR1383456.946	IGHM	0.0
SRR1383456.947	IGHG	0.0
SRR1383456.949	IGHG	0.0
SRR1383456.948	IGHA	0.0
SRR1383456.950	IGHG	0.0
SRR1383456.953	IGHA	0.0
SRR1383456.954	IGHA	0.0
SRR1383456.955	IGHA	0.2777777777777778
SRR1383456.958	IGHG	0.0
SRR1383456.959	IGHG	0.0
SRR1383456.960	IGHG	0.0
SRR1383456.962	IGHA	0.0
SRR1383456.961	IGHG	0.0
SRR1383456.963	IGHA	0.0
SRR1383456.967	IGHA	0.0
SRR1383456.966	IGHG	0.0
SRR1383456.965	IGHA	0.0
SRR1383456.968	IGHA	0.16666666666666663
SRR1383456.969	IGHA	0.0
SRR1383456.971	IGHD	0.0
SRR1383456.974	IGHA	0.0
SRR1383456.973	IGHA	0.0
SRR1383456.976	IGHA	0.0
SRR1383456.975	IGHG	0.05555555555555558
SRR1383456.977	IGHG	0.0
SRR1383456.978	IGHA	0.0
SRR1383456.980	IGHM	0.0
SRR1383456.982	IGHG	0.0
SRR1383456.984	IGHG	0.05555555555555558
SRR1383456.986	IGHG	0.0
SRR1383456.990	IGHA	0.0
SRR1383456.994	IGHA	0.0
SRR1383456.991	IGHG	0.0
SRR1383456.998	IGHG	0.0
SRR1383456.1003	IGHA	0.0
SRR1383456.999	IGHM	0.0
SRR1383456.1002	IGHA	0.0
SRR1383456.1005	IGHA	0.0
SRR1383456.1004	IGHG	0.0
SRR1383456.1006	IGHA	0.0
SRR1383456.1007	IGHG	0.0
SRR1383456.1010	IGHA	0.0
SRR1383456.1009	IGHG	0.0
SRR1383456.1011	IGHA	0.0
SRR1383456.1013	IGHE	0.0
SRR1383456.1014	IGHG	0.0
SRR1383456.1015	IGHG	0.0
SRR1383456.1021	IGHG	0.0
SRR1383456.1016	IGHG	0.0
SRR1383456.1020	IGHG	0.0
SRR1383456.1023	IGHG	0.0
SRR1383456.1019	IGHG	0.0
SRR1383456.1024	IGHA	0.0
SRR1383456.1030	IGHA	0.0
SRR1383456.1026	IGHG	0.0
SRR1383456.1027	IGHA	0.5
SRR1383456.1031	IGHM	0.4444444444444444
SRR1383456.1033	IGHA	0.0
SRR1383456.1032	IGHA	0.0
SRR1383456.1036	IGHE	0.0
SRR1383456.1035	IGHA	0.0
SRR1383456.1039	IGHM	0.0
SRR1383456.1044	IGHG	0.0
SRR1383456.1046	IGHA	0.0
SRR1383456.1043	IGHA	0.0
SRR1383456.1049	IGHA	0.0
SRR1383456.1047	IGHG	0.0
SRR1383456.1053	IGHG	0.0
SRR1383456.1057	IGHA	0.0
SRR1383456.1056	IGHG	0.0
SRR1383456.1058	IGHG	0.0
SRR1383456.1064	IGHG	0.0
SRR1383456.1062	IGHA	0.0
SRR1383456.1061	IGHG	0.0
SRR1383456.1065	IGHG	0.0
SRR1383456.1066	IGHD	0.0
SRR1383456.1068	IGHG	0.0
SRR1383456.1074	IGHG	0.0
SRR1383456.1070	IGHA	0.0
SRR1383456.1072	IGHG	0.0
SRR1383456.1073	IGHA	0.05555555555555558
SRR1383456.1077	IGHA	0.0
SRR1383456.1071	IGHA	0.11111111111111116
SRR1383456.1080	IGHE	0.6111111111111112
SRR1383456.1085	IGHD	0.0
SRR1383456.1081	IGHA	0.0
SRR1383456.1089	IGHA	0.0
SRR1383456.1087	IGHA	0.0
SRR1383456.1098	IGHG	0.0
SRR1383456.1099	IGHG	0.0
SRR1383456.1101	IGHA	0.0
SRR1383456.1097	IGHA	0.0
SRR1383456.1104	IGHM	0.0
SRR1383456.1106	IGHA	0.0
SRR1383456.1102	IGHA	0.0
SRR1383456.1113	IGHA	0.0
SRR1383456.1109	IGHG	0.0
SRR1383456.1111	IGHG	0.0
SRR1383456.1107	IGHA	0.05555555555555558
SRR1383456.1119	IGHG	0.0
SRR1383456.1114	IGHA	0.0
SRR1383456.1120	IGHA	0.0
SRR1383456.1121	IGHA	0.0
SRR1383456.1124	IGHA	0.0
SRR1383456.1123	IGHA	0.0
SRR1383456.1126	IGHD	0.0
SRR1383456.1132	IGHG	0.0
SRR1383456.1135	IGHG	0.0
SRR1383456.1130	IGHA	0.0
SRR1383456.1136	IGHG	0.0
SRR1383456.1140	IGHA	0.0
SRR1383456.1139	IGHA	0.7222222222222222
SRR1383456.1138	IGHM	0.0
SRR1383456.1137	IGHG	0.0
SRR1383456.1142	IGHG	0.0
SRR1383456.1147	IGHA	0.0
SRR1383456.1144	IGHM	0.0
SRR1383456.1150	IGHG	0.16666666666666663
SRR1383456.1148	IGHA	0.2777777777777778
SRR1383456.1149	IGHA	0.0
SRR1383456.1145	IGHG	0.0
SRR1383456.1152	IGHA	0.38888888888888884
SRR1383456.1154	IGHG	0.0
SRR1383456.1151	IGHA	0.0
SRR1383456.1158	IGHA	0.05555555555555558
SRR1383456.1153	IGHA	0.0
SRR1383456.1155	IGHG	0.0
SRR1383456.1157	IGHA	0.0
SRR1383456.1159	IGHA	0.0
SRR1383456.1162	IGHG	0.0
SRR1383456.1166	IGHG	0.0
SRR1383456.1165	IGHM	0.0
SRR1383456.1168	IGHG	0.0
SRR1383456.1164	IGHG	0.0
SRR1383456.1170	IGHA	0.0
SRR1383456.1173	IGHA	0.0
SRR1383456.1178	IGHG	0.0
SRR1383456.1174	IGHG	0.0
SRR1383456.1176	IGHM	0.16666666666666663
SRR1383456.1177	IGHG	0.0
SRR1383456.1179	IGHA	0.38888888888888884
SRR1383456.1181	IGHG	0.0
SRR1383456.1182	IGHG	0.0
SRR1383456.1180	IGHA	0.05555555555555558
SRR1383456.1183	IGHM	0.0
SRR1383456.1187	IGHG	0.0
SRR1383456.1190	IGHM	0.33333333333333337
SRR1383456.1188	IGHG	0.7777777777777778
SRR1383456.1189	IGHG	0.0
SRR1383456.1192	IGHG	0.0
SRR1383456.1191	IGHM	0.5555555555555556
SRR1383456.1193	IGHA	0.0
SRR1383456.1195	IGHD	0.0
SRR1383456.1196	IGHM	0.7222222222222222
SRR1383456.1194	IGHM	0.0
SRR1383456.1199	IGHG	0.0
