ID	PRIMER	ERROR
SRR1383456.958	20100505_IGHV_left_14	0.045454545454545414
SRR1383456.933	20100505_IGHV_left_7	0.0
SRR1383456.963	20100505_IGHV_left_2	0.0
SRR1383456.971	20100505_IGHV_left_1	0.18181818181818177
SRR1383456.967	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.975	20100505_IGHV_left_44	0.0
SRR1383456.976	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.974	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.993	20100505_IGHV_left_41	0.0
SRR1383456.1003	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.994	20100505_IGHV_left_15	0.20833333333333337
SRR1383456.978	20100505_IGHV_left_1	0.0
SRR1383456.986	20100505_IGHV_left_2	0.0
SRR1383456.1011	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1010	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1021	20100505_IGHV_left_21	0.0
SRR1383456.1032	20100505_IGHV_left_20	0.04166666666666663
SRR1383456.1043	20100505_IGHV_left_2	0.0
SRR1383456.1044	20100505_IGHV_left_40	0.04166666666666663
SRR1383456.1035	20100505_IGHV_left_41	0.0
SRR1383456.1049	20100505_IGHV_left_6	0.0
SRR1383456.1073	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1057	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1085	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.1070	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1074	20100505_IGHV_left_11	0.04347826086956519
SRR1383456.1097	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1087	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1089	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1099	20100505_IGHV_left_2	0.0
SRR1383456.1107	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1102	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1119	20100505_IGHV_left_14	0.0
SRR1383456.1121	20100505_IGHV_left_32	0.17391304347826086
SRR1383456.1123	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1149	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1152	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1180	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1153	20100505_IGHV_left_2	0.0
SRR1383456.1181	20100505_IGHV_left_3	0.0
SRR1383456.1165	20100505_IGHV_left_13	0.0
SRR1383456.1212	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1218	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.1164	20100505_IGHV_left_10	0.0
SRR1383456.1188	20100505_IGHV_left_3	0.6153846153846154
SRR1383456.1225	20100505_IGHV_left_33	0.0
SRR1383456.1202	20100505_IGHV_left_17	0.2857142857142857
SRR1383456.1222	20100505_IGHV_left_1	0.0
SRR1383456.1276	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1264	20100505_IGHV_left_14	0.13636363636363635
SRR1383456.1278	20100505_IGHV_left_2	0.0
SRR1383456.1288	20100505_IGHV_left_2	0.0
SRR1383456.1229	20100505_IGHV_left_44	0.0
SRR1383456.1321	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1300	20100505_IGHV_left_27	0.0
SRR1383456.1330	20100505_IGHV_left_14	0.0
SRR1383456.1312	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.1358	20100505_IGHV_left_38	0.19047619047619047
SRR1383456.1337	20100505_IGHV_left_2	0.04347826086956519
SRR1383456.1373	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1345	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.1371	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1382	20100505_IGHV_left_32	0.08695652173913049
SRR1383456.1393	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1374	20100505_IGHV_left_1	0.045454545454545414
SRR1383456.1385	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1423	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1430	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1420	20100505_IGHV_left_38	0.0
SRR1383456.1433	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1451	20100505_IGHV_left_17	0.7619047619047619
SRR1383456.1453	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1459	20100505_IGHV_left_2	0.0
SRR1383456.1437	20100505_IGHV_left_2	0.04347826086956519
SRR1383456.1455	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1461	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1477	20100505_IGHV_left_2	0.0
SRR1383456.1465	20100505_IGHV_left_2	0.0
SRR1383456.1494	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1480	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1501	20100505_IGHV_left_10	0.21739130434782605
SRR1383456.1519	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1503	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1525	20100505_IGHV_left_28	0.04166666666666663
SRR1383456.1545	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1445	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1457	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1528	20100505_IGHV_left_28	0.04166666666666663
SRR1383456.1476	20100505_IGHV_left_2	0.0
SRR1383456.1492	20100505_IGHV_left_3	0.5
SRR1383456.1521	20100505_IGHV_left_44	0.0
SRR1383456.1599	20100505_IGHV_left_2	0.0
SRR1383456.1578	20100505_IGHV_left_20	0.04166666666666663
SRR1383456.1594	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1613	20100505_IGHV_left_2	0.0
SRR1383456.1604	20100505_IGHV_left_2	0.0
SRR1383456.1640	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1662	20100505_IGHV_left_17	0.04761904761904767
SRR1383456.1643	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1665	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1596	20100505_IGHV_left_10	0.0
SRR1383456.1654	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1666	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1670	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1616	20100505_IGHV_left_2	0.04347826086956519
SRR1383456.1655	20100505_IGHV_left_37	0.35
SRR1383456.1667	20100505_IGHV_left_28	0.0
SRR1383456.1692	20100505_IGHV_left_3	0.34615384615384615
SRR1383456.1689	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1705	20100505_IGHV_left_37	0.09999999999999998
SRR1383456.1712	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1684	20100505_IGHV_left_17	0.0
SRR1383456.1709	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1725	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1731	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1730	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1739	20100505_IGHV_left_27	0.0
SRR1383456.1700	20100505_IGHV_left_36	0.0
SRR1383456.1723	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1738	20100505_IGHV_left_40	0.04166666666666663
SRR1383456.1754	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.1740	20100505_IGHV_left_32	0.17391304347826086
SRR1383456.1756	20100505_IGHV_left_10	0.0
SRR1383456.1759	20100505_IGHV_left_32	0.0
SRR1383456.1785	20100505_IGHV_left_5	0.6521739130434783
SRR1383456.1778	20100505_IGHV_left_13	0.0
SRR1383456.1788	20100505_IGHV_left_10	0.0
SRR1383456.1846	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1820	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1829	20100505_IGHV_left_44	0.0
SRR1383456.1745	20100505_IGHV_left_30	0.0
SRR1383456.1769	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1804	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1855	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.1877	20100505_IGHV_left_28	0.04166666666666663
SRR1383456.1908	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.1917	20100505_IGHV_left_21	0.08333333333333337
SRR1383456.1922	20100505_IGHV_left_7	0.0
SRR1383456.1932	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.1936	20100505_IGHV_left_2	0.0
SRR1383456.1940	20100505_IGHV_left_13	0.0
SRR1383456.1978	20100505_IGHV_left_27	0.04347826086956519
SRR1383456.1986	20100505_IGHV_left_17	0.0
SRR1383456.2028	20100505_IGHV_left_5	0.6521739130434783
SRR1383456.2030	20100505_IGHV_left_30	0.0
SRR1383456.2045	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2047	20100505_IGHV_left_4	0.5652173913043479
SRR1383456.1892	20100505_IGHV_left_2	0.0
SRR1383456.1919	20100505_IGHV_left_37	0.15000000000000002
SRR1383456.1938	20100505_IGHV_left_17	0.0
SRR1383456.2006	20100505_IGHV_left_2	0.0
SRR1383456.2069	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2029	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2060	20100505_IGHV_left_15	0.20833333333333337
SRR1383456.2073	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2097	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2151	20100505_IGHV_left_2	0.0
SRR1383456.2096	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2156	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2154	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2157	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2171	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2176	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2184	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2187	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2256	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2271	20100505_IGHV_left_14	0.045454545454545414
SRR1383456.2282	20100505_IGHV_left_6	0.0
SRR1383456.2286	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2293	20100505_IGHV_left_17	0.7619047619047619
SRR1383456.2305	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2259	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2292	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2320	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2325	20100505_IGHV_left_2	0.0
SRR1383456.2331	20100505_IGHV_left_27	0.21739130434782605
SRR1383456.2336	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2349	20100505_IGHV_left_13	0.0
SRR1383456.2366	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2383	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2397	20100505_IGHV_left_1	0.18181818181818177
SRR1383456.2373	20100505_IGHV_left_5	0.6521739130434783
SRR1383456.2406	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2413	20100505_IGHV_left_2	0.0
SRR1383456.2414	20100505_IGHV_left_17	0.6190476190476191
SRR1383456.2342	20100505_IGHV_left_17	0.04761904761904767
SRR1383456.2362	20100505_IGHV_left_30	0.0
SRR1383456.2426	20100505_IGHV_left_32	0.17391304347826086
SRR1383456.2387	20100505_IGHV_left_13	0.0
SRR1383456.2407	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2437	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2457	20100505_IGHV_left_3	0.0
SRR1383456.2489	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2491	20100505_IGHV_left_7	0.0
SRR1383456.2495	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2523	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2419	20100505_IGHV_left_3	0.0
SRR1383456.2454	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2487	20100505_IGHV_left_1	0.0
SRR1383456.2498	20100505_IGHV_left_2	0.0
SRR1383456.2550	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2518	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2552	20100505_IGHV_left_14	0.0
SRR1383456.2558	20100505_IGHV_left_30	0.0
SRR1383456.2534	20100505_IGHV_left_37	0.0
SRR1383456.2560	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2592	20100505_IGHV_left_1	0.0
SRR1383456.2587	20100505_IGHV_left_2	0.0
SRR1383456.2593	20100505_IGHV_left_10	0.0
SRR1383456.2596	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2595	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2609	20100505_IGHV_left_37	0.050000000000000044
SRR1383456.2604	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2626	20100505_IGHV_left_2	0.0
SRR1383456.2568	20100505_IGHV_left_32	0.17391304347826086
SRR1383456.2597	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2613	20100505_IGHV_left_3	0.0
SRR1383456.2617	20100505_IGHV_left_2	0.0
SRR1383456.2637	20100505_IGHV_left_20	0.0
SRR1383456.2629	20100505_IGHV_left_13	0.0
SRR1383456.2644	20100505_IGHV_left_11	0.0
SRR1383456.2634	20100505_IGHV_left_20	0.04166666666666663
SRR1383456.2643	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2660	20100505_IGHV_left_14	0.0
SRR1383456.2686	20100505_IGHV_left_12	0.0
SRR1383456.2627	20100505_IGHV_left_42	0.6086956521739131
SRR1383456.2641	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2654	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2690	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2671	20100505_IGHV_left_28	0.0
SRR1383456.2679	20100505_IGHV_left_32	0.0
SRR1383456.2687	20100505_IGHV_left_17	0.04761904761904767
SRR1383456.2694	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2696	20100505_IGHV_left_30	0.08695652173913049
SRR1383456.2702	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2649	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2681	20100505_IGHV_left_14	0.0
SRR1383456.2692	20100505_IGHV_left_32	0.0
SRR1383456.2691	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2723	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2713	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2728	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2731	20100505_IGHV_left_28	0.45833333333333337
SRR1383456.2759	20100505_IGHV_left_32	0.0
SRR1383456.2780	20100505_IGHV_left_36	0.0
SRR1383456.2700	20100505_IGHV_left_43	0.0
SRR1383456.2724	20100505_IGHV_left_30	0.0
SRR1383456.2787	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2822	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2705	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.2766	20100505_IGHV_left_32	0.17391304347826086
SRR1383456.2785	20100505_IGHV_left_2	0.0
SRR1383456.2752	20100505_IGHV_left_17	0.04761904761904767
SRR1383456.2763	20100505_IGHV_left_2	0.0
SRR1383456.2772	20100505_IGHV_left_2	0.0
SRR1383456.2782	20100505_IGHV_left_14	0.0
SRR1383456.2828	20100505_IGHV_left_1	0.0
SRR1383456.2799	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2796	20100505_IGHV_left_17	0.0
SRR1383456.2855	20100505_IGHV_left_11	0.0
SRR1383456.2857	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2871	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2823	20100505_IGHV_left_1	0.0
SRR1383456.2835	20100505_IGHV_left_44	0.0
SRR1383456.2850	20100505_IGHV_left_35	0.04761904761904767
SRR1383456.2870	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2877	20100505_IGHV_left_1	0.09090909090909094
SRR1383456.2872	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2882	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2884	20100505_IGHV_left_1	0.045454545454545414
SRR1383456.2917	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2869	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2867	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2878	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2881	20100505_IGHV_left_27	0.21739130434782605
SRR1383456.2879	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2887	20100505_IGHV_left_32	0.0
SRR1383456.2929	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2923	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2921	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2939	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.2903	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2936	20100505_IGHV_left_17	0.5714285714285714
SRR1383456.2957	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2947	20100505_IGHV_left_1	0.0
SRR1383456.2958	20100505_IGHV_left_10	0.0
SRR1383456.2941	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2970	20100505_IGHV_left_2	0.0
SRR1383456.2973	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.2946	20100505_IGHV_left_37	0.0
SRR1383456.2995	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3010	20100505_IGHV_left_1	0.0
SRR1383456.3028	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.3008	20100505_IGHV_left_40	0.04166666666666663
SRR1383456.3004	20100505_IGHV_left_37	0.050000000000000044
SRR1383456.2961	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3015	20100505_IGHV_left_2	0.0
SRR1383456.3030	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3034	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3018	20100505_IGHV_left_15	0.0
SRR1383456.3042	20100505_IGHV_left_2	0.0
SRR1383456.3062	20100505_IGHV_left_2	0.0
SRR1383456.3031	20100505_IGHV_left_27	0.04347826086956519
SRR1383456.3041	20100505_IGHV_left_1	0.40909090909090906
SRR1383456.3053	20100505_IGHV_left_14	0.0
SRR1383456.3072	20100505_IGHV_left_14	0.0
SRR1383456.3068	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3104	20100505_IGHV_left_2	0.04347826086956519
SRR1383456.3080	20100505_IGHV_left_28	0.04166666666666663
SRR1383456.3108	20100505_IGHV_left_27	0.04347826086956519
SRR1383456.3124	20100505_IGHV_left_2	0.0
SRR1383456.3109	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3133	20100505_IGHV_left_2	0.04347826086956519
SRR1383456.3102	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.3115	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.3136	20100505_IGHV_left_17	0.0
SRR1383456.3147	20100505_IGHV_left_14	0.0
SRR1383456.3130	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3142	20100505_IGHV_left_35	0.1428571428571429
SRR1383456.3162	20100505_IGHV_left_27	0.04347826086956519
SRR1383456.3134	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3149	20100505_IGHV_left_2	0.04347826086956519
SRR1383456.3166	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3174	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3180	20100505_IGHV_left_44	0.0
SRR1383456.3141	20100505_IGHV_left_15	0.0
SRR1383456.3196	20100505_IGHV_left_3	0.0
SRR1383456.3187	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.3160	20100505_IGHV_left_2	0.0
SRR1383456.3176	20100505_IGHV_left_30	0.0
SRR1383456.3188	20100505_IGHV_left_1	0.13636363636363635
SRR1383456.3177	20100505_IGHV_left_22	0.08333333333333337
SRR1383456.3218	20100505_IGHV_left_10	0.17391304347826086
SRR1383456.3209	20100505_IGHV_left_2	0.0
SRR1383456.3235	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.3185	20100505_IGHV_left_27	0.17391304347826086
SRR1383456.3241	20100505_IGHV_left_30	0.0
SRR1383456.3211	20100505_IGHV_left_1	0.0
SRR1383456.3231	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3239	20100505_IGHV_left_2	0.0
SRR1383456.3243	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3261	20100505_IGHV_left_27	0.13043478260869568
SRR1383456.3274	20100505_IGHV_left_2	0.0
SRR1383456.3283	20100505_IGHV_left_39	0.04166666666666663
